;whoid;correspid;whoid_name;correspid_name
662;#per1;#org12;Jesus;Sacerdotes
663;#per1;#org25;Jesus;Anciãos
664;#per1;#org12;Jesus;Sacerdotes
665;#per1;#org25;Jesus;Anciãos
666;#per1;#org12;Jesus;Sacerdotes
667;#per1;#org25;Jesus;Anciãos
668;#per1;#org12;Jesus;Sacerdotes
669;#per1;#org25;Jesus;Anciãos
670;#per1;#org12;Jesus;Sacerdotes
671;#per1;#org25;Jesus;Anciãos
672;#per1;#org12;Jesus;Sacerdotes
673;#per1;#org25;Jesus;Anciãos
674;#per1;#org12;Jesus;Sacerdotes
675;#per1;#org25;Jesus;Anciãos
676;#per1;#org12;Jesus;Sacerdotes
677;#per1;#org25;Jesus;Anciãos
678;#per1;#org12;Jesus;Sacerdotes
679;#per1;#org25;Jesus;Anciãos
680;#per1;#org0;Jesus;Pessoas
681;#per1;#org0;Jesus;Pessoas
682;#per1;#org0;Jesus;Pessoas
683;#per1;#org0;Jesus;Pessoas
684;#per1;#org0;Jesus;Pessoas
685;#per1;#org0;Jesus;Pessoas
686;#per1;#org0;Jesus;Pessoas
687;#per1;#org0;Jesus;Pessoas
688;#per1;#org0;Jesus;Pessoas
689;#per1;#org0;Jesus;Pessoas
690;#per1;#org0;Jesus;Pessoas
691;#per1;#org0;Jesus;Pessoas
692;#per1;#org0;Jesus;Pessoas
693;#per1;#org2;Jesus;Fariseus
694;#per1;#org9;Jesus;Herodianos
695;#per1;#org2;Jesus;Fariseus
696;#per1;#org9;Jesus;Herodianos
697;#per1;#org2;Jesus;Fariseus
698;#per1;#org9;Jesus;Herodianos
699;#per1;#org2;Jesus;Fariseus
700;#per1;#org9;Jesus;Herodianos
701;#per1;#org7;Jesus;Saduceus
702;#per1;#org7;Jesus;Saduceus
703;#per1;#org7;Jesus;Saduceus
704;#per1;#org7;Jesus;Saduceus
705;#per1;#org2;Jesus;Fariseus
706;#per1;#org2;Jesus;Fariseus
707;#per1;#org2;Jesus;Fariseus
708;#per1;#org2;Jesus;Fariseus
709;#per1;#org2;Jesus;Fariseus
710;#per1;#org2;Jesus;Fariseus
711;#per1;#org2;Jesus;Fariseus
712;#per1;#org2;Jesus;Fariseus
713;#per1;#org0;Jesus;Pessoas
714;#per1;#org3;Jesus;Discípulos
715;#per1;#org0;Jesus;Pessoas
716;#per1;#org3;Jesus;Discípulos
717;#per1;#org0;Jesus;Pessoas
718;#per1;#org3;Jesus;Discípulos
719;#per1;#org0;Jesus;Pessoas
720;#per1;#org3;Jesus;Discípulos
721;#per1;#org0;Jesus;Pessoas
722;#per1;#org3;Jesus;Discípulos
723;#per1;#org0;Jesus;Pessoas
724;#per1;#org3;Jesus;Discípulos
725;#per1;#org0;Jesus;Pessoas
726;#per1;#org3;Jesus;Discípulos
727;#per1;#org0;Jesus;Pessoas
728;#per1;#org3;Jesus;Discípulos
729;#per1;#org0;Jesus;Pessoas
730;#per1;#org3;Jesus;Discípulos
731;#per1;#org0;Jesus;Pessoas
732;#per1;#org3;Jesus;Discípulos
733;#per1;#org0;Jesus;Pessoas
734;#per1;#org3;Jesus;Discípulos
735;#per1;#org0;Jesus;Pessoas
736;#per1;#org3;Jesus;Discípulos
737;#per1;#org0;Jesus;Pessoas
738;#per1;#org3;Jesus;Discípulos
739;#per1;#org0;Jesus;Pessoas
740;#per1;#org3;Jesus;Discípulos
741;#per1;#org0;Jesus;Pessoas
742;#per1;#org3;Jesus;Discípulos
743;#per1;#org0;Jesus;Pessoas
744;#per1;#org3;Jesus;Discípulos
745;#per1;#org0;Jesus;Pessoas
746;#per1;#org3;Jesus;Discípulos
747;#per1;#org0;Jesus;Pessoas
748;#per1;#org3;Jesus;Discípulos
749;#per1;#org0;Jesus;Pessoas
750;#per1;#org3;Jesus;Discípulos
751;#per1;#org0;Jesus;Pessoas
752;#per1;#org3;Jesus;Discípulos
753;#per1;#org0;Jesus;Pessoas
754;#per1;#org3;Jesus;Discípulos
755;#per1;#org0;Jesus;Pessoas
756;#per1;#org3;Jesus;Discípulos
757;#per1;#org0;Jesus;Pessoas
758;#per1;#org3;Jesus;Discípulos
759;#per1;#org0;Jesus;Pessoas
760;#per1;#org3;Jesus;Discípulos
761;#per1;#org0;Jesus;Pessoas
762;#per1;#org3;Jesus;Discípulos
763;#per1;#org0;Jesus;Pessoas
764;#per1;#org3;Jesus;Discípulos
765;#per1;#org0;Jesus;Pessoas
766;#per1;#org3;Jesus;Discípulos
767;#per1;#org0;Jesus;Pessoas
768;#per1;#org3;Jesus;Discípulos
769;#per1;#org0;Jesus;Pessoas
770;#per1;#org3;Jesus;Discípulos
771;#per1;#org0;Jesus;Pessoas
772;#per1;#org3;Jesus;Discípulos
773;#per1;#org0;Jesus;Pessoas
774;#per1;#org3;Jesus;Discípulos
775;#per1;#org0;Jesus;Pessoas
776;#per1;#org3;Jesus;Discípulos
777;#per1;#org0;Jesus;Pessoas
778;#per1;#org3;Jesus;Discípulos
779;#per1;#org0;Jesus;Pessoas
780;#per1;#org3;Jesus;Discípulos
781;#per1;#org0;Jesus;Pessoas
782;#per1;#org3;Jesus;Discípulos
783;#per1;#org0;Jesus;Pessoas
784;#per1;#org3;Jesus;Discípulos
785;#per1;#org0;Jesus;Pessoas
786;#per1;#org3;Jesus;Discípulos
787;#per1;#org0;Jesus;Pessoas
788;#per1;#org3;Jesus;Discípulos
789;#per1;#org3;Jesus;Discípulos
790;#per1;#org3;Jesus;Discípulos
791;#per1;#org3;Jesus;Discípulos
792;#per1;#org3;Jesus;Discípulos
793;#per1;#org3;Jesus;Discípulos
794;#per1;#org3;Jesus;Discípulos
795;#per1;#org3;Jesus;Discípulos
796;#per1;#org3;Jesus;Discípulos
797;#per1;#org3;Jesus;Discípulos
798;#per1;#org3;Jesus;Discípulos
799;#per1;#org3;Jesus;Discípulos
800;#per1;#org3;Jesus;Discípulos
801;#per1;#org3;Jesus;Discípulos
802;#per1;#org3;Jesus;Discípulos
803;#per1;#org3;Jesus;Discípulos
804;#per1;#org3;Jesus;Discípulos
805;#per1;#org3;Jesus;Discípulos
806;#per1;#org3;Jesus;Discípulos
807;#per1;#org3;Jesus;Discípulos
808;#per1;#org3;Jesus;Discípulos
809;#per1;#org3;Jesus;Discípulos
810;#per1;#org3;Jesus;Discípulos
811;#per1;#org3;Jesus;Discípulos
812;#per1;#org3;Jesus;Discípulos
813;#per1;#org3;Jesus;Discípulos
814;#per1;#org3;Jesus;Discípulos
815;#per1;#org3;Jesus;Discípulos
816;#per1;#org3;Jesus;Discípulos
817;#per1;#org3;Jesus;Discípulos
818;#per1;#org3;Jesus;Discípulos
819;#per1;#org3;Jesus;Discípulos
820;#per1;#org3;Jesus;Discípulos
821;#per1;#org3;Jesus;Discípulos
822;#per1;#org3;Jesus;Discípulos
823;#per1;#org3;Jesus;Discípulos
824;#per1;#org3;Jesus;Discípulos
825;#per1;#org3;Jesus;Discípulos
826;#per1;#org3;Jesus;Discípulos
827;#per1;#org3;Jesus;Discípulos
828;#per1;#org3;Jesus;Discípulos
829;#per1;#org3;Jesus;Discípulos
830;#per1;#org3;Jesus;Discípulos
831;#per1;#org3;Jesus;Discípulos
832;#per1;#org3;Jesus;Discípulos
833;#per1;#org3;Jesus;Discípulos
834;#per1;#org3;Jesus;Discípulos
835;#per1;#org3;Jesus;Discípulos
836;#per1;#org3;Jesus;Discípulos
837;#per1;#org3;Jesus;Discípulos
838;#per1;#org3;Jesus;Discípulos
839;#per1;#org3;Jesus;Discípulos
840;#per1;#org3;Jesus;Discípulos
841;#per1;#org3;Jesus;Discípulos
842;#per1;#org3;Jesus;Discípulos
843;#per1;#org3;Jesus;Discípulos
844;#per1;#org3;Jesus;Discípulos
845;#per1;#org3;Jesus;Discípulos
846;#per1;#org3;Jesus;Discípulos
847;#per1;#org3;Jesus;Discípulos
848;#per1;#org3;Jesus;Discípulos
849;#per1;#org3;Jesus;Discípulos
850;#per1;#org3;Jesus;Discípulos
851;#per1;#org3;Jesus;Discípulos
852;#per1;#org3;Jesus;Discípulos
853;#per1;#org3;Jesus;Discípulos
854;#per1;#org3;Jesus;Discípulos
855;#per1;#org3;Jesus;Discípulos
856;#per1;#org3;Jesus;Discípulos
857;#per1;#org3;Jesus;Discípulos
858;#per1;#org3;Jesus;Discípulos
859;#per1;#org3;Jesus;Discípulos
860;#per1;#org3;Jesus;Discípulos
861;#per1;#org3;Jesus;Discípulos
862;#per1;#org3;Jesus;Discípulos
863;#per1;#org3;Jesus;Discípulos
864;#per1;#org3;Jesus;Discípulos
865;#per1;#org3;Jesus;Discípulos
866;#per1;#org3;Jesus;Discípulos
867;#per1;#org3;Jesus;Discípulos
868;#per1;#org3;Jesus;Discípulos
869;#per1;#org3;Jesus;Discípulos
870;#per1;#org3;Jesus;Discípulos
871;#per1;#org3;Jesus;Discípulos
872;#per1;#org18;Jesus;Crentes
873;#per1;#org3;Jesus;Discípulos
874;#per1;#org3;Jesus;Discípulos
875;#per1;#org3;Jesus;Discípulos
876;#per1;#org3;Jesus;Discípulos
877;#per1;#org3;Jesus;Discípulos
878;#per1;#org3;Jesus;Discípulos
879;#per1;#org18;Jesus;Crentes
880;#per1;#org3;Jesus;Discípulos
881;#per1;#org18;Jesus;Crentes
882;#per1;#org3;Jesus;Discípulos
883;#per1;#org18;Jesus;Crentes
884;#per1;#org3;Jesus;Discípulos
885;#per1;#org18;Jesus;Crentes
886;#per1;#org3;Jesus;Discípulos
887;#per1;#org3;Jesus;Discípulos
888;#per1;#org19;Jesus;Não crentes
889;#per1;#org3;Jesus;Discípulos
890;#per1;#org3;Jesus;Discípulos
891;#per1;#org3;Jesus;Discípulos
892;#per1;#per58;Jesus;Maria Madalena
893;#per1;#org3;Jesus;Discípulos
894;#per1;#per58;Jesus;Maria Madalena
895;#per1;#org3;Jesus;Discípulos
896;#per1;#per58;Jesus;Maria Madalena
897;#per1;#org3;Jesus;Discípulos
898;#per1;#per58;Jesus;Maria Madalena
899;#per1;#org3;Jesus;Discípulos
900;#per1;#org3;Jesus;Discípulos
901;#per1;#org3;Jesus;Discípulos
902;#per1;#org3;Jesus;Discípulos
903;#per1;#per34;Jesus;Judas Iscariotes
904;#per1;#org3;Jesus;Discípulos
905;#per1;#org3;Jesus;Discípulos
906;#per1;#org3;Jesus;Discípulos
907;#per1;#org3;Jesus;Discípulos
908;#per1;#org3;Jesus;Discípulos
909;#per1;#per21;Jesus;Simão Pedro
910;#per1;#org3;Jesus;Discípulos
911;#per1;#per21;Jesus;Simão Pedro
912;#per1;#per22;Jesus;André
913;#per1;#per23;Jesus;Tiago
914;#per1;#per14;Jesus;Deus
915;#per1;#per21;Jesus;Simão Pedro
916;#per1;#per22;Jesus;André
917;#per1;#per23;Jesus;Tiago
918;#per1;#per21;Jesus;Simão Pedro
919;#per1;#per22;Jesus;André
920;#per1;#per23;Jesus;Tiago
921;#per1;#per14;Jesus;Deus
922;#per1;#per21;Jesus;Simão Pedro
923;#per1;#per22;Jesus;André
924;#per1;#per23;Jesus;Tiago
925;#per1;#per21;Jesus;Simão Pedro
926;#per1;#per22;Jesus;André
927;#per1;#per23;Jesus;Tiago
928;#per1;#per34;Jesus;Judas Iscariotes
929;#per1;#per21;Jesus;Simão Pedro
930;#per1;#per21;Jesus;Simão Pedro
931;#per1;#per21;Jesus;Simão Pedro
932;#per1;#org0;Jesus;Pessoas
933;#per1;#org0;Jesus;Pessoas
934;#per1;#org0;Jesus;Pessoas
935;#per1;#per48;Jesus;Caifás
936;#per1;#per21;Jesus;Simão Pedro
937;#per1;#per50;Jesus;Pilatos
938;#per1;#org0;Jesus;Pessoas
939;#per1;#per14;Jesus;Deus
940;#per1;#per14;Jesus;Deus
941;#per1;#per58;Jesus;Maria Madalena
942;#per1;#per59;Jesus;Maria
943;#per1;#per58;Jesus;Maria Madalena
944;#per1;#per59;Jesus;Maria
945;#per1;#org3;Jesus;Discípulos
946;#per1;#org3;Jesus;Discípulos
947;#per1;#org3;Jesus;Discípulos
948;#per14;#org0;Deus;Pessoas
949;#per14;#org0;Deus;Pessoas
950;#per14;#org18;Deus;Crentes
951;#per14;#org18;Deus;Crentes
952;#per20;#per1;Diabo;Jesus
953;#per20;#per1;Diabo;Jesus
954;#per20;#per1;Diabo;Jesus
955;#org15;#per1;Enfermos;Jesus
956;#org15;#per1;Enfermos;Jesus
957;#org15;#per1;Enfermos;Jesus
958;#org15;#per1;Enfermos;Jesus
959;#per57;#per1;Centurião;Jesus
960;#per57;#per1;Centurião;Jesus
961;#per57;#per0;Centurião;pessoa não identificada
962;#org3;#per1;Discípulos;Jesus
963;#org3;#per1;Discípulos;Jesus
964;#org3;#per1;Discípulos;Jesus
965;#org3;#per1;Discípulos;Jesus
966;#org3;#org0;Discípulos;Pessoas
967;#org3;#per1;Discípulos;Jesus
968;#org3;#per1;Discípulos;Jesus
969;#org3;#per1;Discípulos;Jesus
970;#org3;#per1;Discípulos;Jesus
971;#org3;#org0;Discípulos;Pessoas
972;#org3;#per1;Discípulos;Jesus
973;#org3;#per1;Discípulos;Jesus
974;#org3;#per1;Discípulos;Jesus
975;#org3;#per1;Discípulos;Jesus
976;#org3;#org3;Discípulos;Discípulos
977;#org3;#per1;Discípulos;Jesus
978;#org3;#per1;Discípulos;Jesus
979;#org3;#per1;Discípulos;Jesus
980;#org3;#per1;Discípulos;Jesus
981;#org3;#per1;Discípulos;Jesus
982;#org3;#per1;Discípulos;Jesus
983;#org3;#per1;Discípulos;Jesus
984;#org3;#per1;Discípulos;Jesus
985;#org3;#per58;Discípulos;Maria Madalena
986;#org3;#per58;Discípulos;Maria Madalena
987;#org3;#per1;Discípulos;Jesus
988;#org3;#per1;Discípulos;Jesus
989;#org3;#org0;Discípulos;Pessoas
990;#org6;#per1;Demônio;Jesus
991;#org6;#per1;Demônio;Jesus
992;#per0;#per1;pessoa não identificada;Jesus
993;#per0;#per1;pessoa não identificada;Jesus
994;#per0;#per0;pessoa não identificada;pessoa não identificada
995;#per0;#org0;pessoa não identificada;Pessoas
996;#per0;#per0;pessoa não identificada;pessoa não identificada
997;#per0;#org0;pessoa não identificada;Pessoas
998;#per0;#org0;pessoa não identificada;Pessoas
999;#per0;#per1;pessoa não identificada;Jesus
1000;#per0;#per1;pessoa não identificada;Jesus
1001;#per0;#per1;pessoa não identificada;Jesus
1002;#per0;#per1;pessoa não identificada;Jesus
1003;#per0;#per1;pessoa não identificada;Jesus
1004;#per0;#per0;pessoa não identificada;pessoa não identificada
1005;#per0;#per0;pessoa não identificada;pessoa não identificada
1006;#per0;#per0;pessoa não identificada;pessoa não identificada
1007;#per0;#per0;pessoa não identificada;pessoa não identificada
1008;#per0;#per0;pessoa não identificada;pessoa não identificada
1009;#per0;#per1;pessoa não identificada;Jesus
1010;#per0;#per1;pessoa não identificada;Jesus
1011;#per0;#per1;pessoa não identificada;Jesus
1012;#per0;#org0;pessoa não identificada;Pessoas
1013;#per0;#org0;pessoa não identificada;Pessoas
1014;#per0;#per0;pessoa não identificada;pessoa não identificada
1015;#per0;#org0;pessoa não identificada;Pessoas
1016;#per0;#per0;pessoa não identificada;pessoa não identificada
1017;#per0;#per0;pessoa não identificada;pessoa não identificada
1018;#per0;#per0;pessoa não identificada;pessoa não identificada
1019;#per0;#per0;pessoa não identificada;pessoa não identificada
1020;#per0;#per0;pessoa não identificada;pessoa não identificada
1021;#per0;#per0;pessoa não identificada;pessoa não identificada
1022;#per0;#per0;pessoa não identificada;pessoa não identificada
1023;#per0;#per0;pessoa não identificada;pessoa não identificada
1024;#per0;#per0;pessoa não identificada;pessoa não identificada
1025;#per0;#org0;pessoa não identificada;Pessoas
1026;#per0;#org0;pessoa não identificada;Pessoas
1027;#per0;#org0;pessoa não identificada;Pessoas
1028;#per0;#org0;pessoa não identificada;Pessoas
1029;#per0;#per0;pessoa não identificada;pessoa não identificada
1030;#per0;#org0;pessoa não identificada;Pessoas
1031;#per0;#org0;pessoa não identificada;Pessoas
1032;#per0;#org0;pessoa não identificada;Pessoas
1033;#per0;#per0;pessoa não identificada;pessoa não identificada
1034;#per0;#per0;pessoa não identificada;pessoa não identificada
1035;#per0;#per0;pessoa não identificada;pessoa não identificada
1036;#per0;#per0;pessoa não identificada;pessoa não identificada
1037;#per0;#per0;pessoa não identificada;pessoa não identificada
1038;#per0;#per0;pessoa não identificada;pessoa não identificada
1039;#per0;#per0;pessoa não identificada;pessoa não identificada
1040;#per0;#per0;pessoa não identificada;pessoa não identificada
1041;#per0;#per0;pessoa não identificada;pessoa não identificada
1042;#per0;#per0;pessoa não identificada;pessoa não identificada
1043;#per0;#per0;pessoa não identificada;pessoa não identificada
1044;#per0;#per21;pessoa não identificada;Simão Pedro
1045;#per0;#per21;pessoa não identificada;Simão Pedro
1046;#per0;#per21;pessoa não identificada;Simão Pedro
1047;#org0;#org0;Pessoas;Pessoas
1048;#org0;#org0;Pessoas;Pessoas
1049;#org0;#org0;Pessoas;Pessoas
1050;#org0;#org0;Pessoas;Pessoas
1051;#org0;#org0;Pessoas;Pessoas
1052;#org0;#per21;Pessoas;Simão Pedro
1053;#org0;#per1;Pessoas;Jesus
1054;#org0;#per1;Pessoas;Jesus
1055;#org0;#org0;Pessoas;Pessoas
1056;#org0;#org0;Pessoas;Pessoas
1057;#org0;#org0;Pessoas;Pessoas
1058;#org0;#org0;Pessoas;Pessoas
1059;#org0;#org0;Pessoas;Pessoas
1060;#org0;#org0;Pessoas;Pessoas
1061;#org0;#org12;Pessoas;Sacerdotes
1062;#org0;#org25;Pessoas;Anciãos
1063;#org0;#org1;Pessoas;Sinédrio
1064;#org0;#per1;Pessoas;Jesus
1065;#org0;#org0;Pessoas;Pessoas
1066;#org0;#org0;Pessoas;Pessoas
1067;#org27;#per1;Discipulos;Jesus
1068;#per3;#per1;Isaque;Jesus
1069;#per25;#per10;João;Herodes
1070;#per25;#per1;João;Jesus
1071;#per38;#per10;Filha de Herodias;Herodes
1072;#per21;#per1;Simão Pedro;Jesus
1073;#per21;#per1;Simão Pedro;Jesus
1074;#per21;#per1;Simão Pedro;Jesus
1075;#per21;#per1;Simão Pedro;Jesus
1076;#per21;#per1;Simão Pedro;Jesus
1077;#per21;#per1;Simão Pedro;Jesus
1078;#per21;#org0;Simão Pedro;Pessoas
1079;#per21;#per1;Simão Pedro;Jesus
1080;#per21;#per1;Simão Pedro;Jesus
1081;#per21;#per1;Simão Pedro;Jesus
1082;#per21;#per1;Simão Pedro;Jesus
1083;#per21;#per1;Simão Pedro;Jesus
1084;#per21;#org0;Simão Pedro;Pessoas
1085;#per21;#org0;Simão Pedro;Pessoas
1086;#per21;#org0;Simão Pedro;Pessoas
1087;#per41;#per1;Mãe dos filhos de Zebedeu;Jesus
1088;#per23;#per1;Tiago;Jesus
1089;#pla3;#org0;Jerusalem;Pessoas
1090;#pla3;#org0;Jerusalem;Pessoas
1091;#org12;#per1;Sacerdotes;Jesus
1092;#org12;#per1;Sacerdotes;Jesus
1093;#org12;#org12;Sacerdotes;Sacerdotes
1094;#org12;#org25;Sacerdotes;Anciãos
1095;#org12;#org12;Sacerdotes;Sacerdotes
1096;#org12;#org25;Sacerdotes;Anciãos
1097;#org12;#per1;Sacerdotes;Jesus
1098;#org12;#per1;Sacerdotes;Jesus
1099;#org12;#per1;Sacerdotes;Jesus
1100;#org12;#org12;Sacerdotes;Sacerdotes
1101;#org12;#org15;Sacerdotes;Enfermos
1102;#org12;#per34;Sacerdotes;Judas Iscariotes
1103;#org12;#org12;Sacerdotes;Sacerdotes
1104;#org12;#org0;Sacerdotes;Pessoas
1105;#org12;#org0;Sacerdotes;Pessoas
1106;#org12;#per50;Sacerdotes;Pilatos
1107;#org12;#per50;Sacerdotes;Pilatos
1108;#org12;#org24;Sacerdotes;Soldados
1109;#org12;#org24;Sacerdotes;Soldados
1110;#org25;#per1;Anciãos;Jesus
1111;#org25;#org12;Anciãos;Sacerdotes
1112;#org25;#org25;Anciãos;Anciãos
1113;#org25;#org12;Anciãos;Sacerdotes
1114;#org25;#org25;Anciãos;Anciãos
1115;#org25;#per1;Anciãos;Jesus
1116;#org25;#per1;Anciãos;Jesus
1117;#org25;#per1;Anciãos;Jesus
1118;#org25;#org12;Anciãos;Sacerdotes
1119;#org25;#org15;Anciãos;Enfermos
1120;#org25;#per34;Anciãos;Judas Iscariotes
1121;#org25;#org0;Anciãos;Pessoas
1122;#org25;#org0;Anciãos;Pessoas
1123;#org25;#org24;Anciãos;Soldados
1124;#org25;#org24;Anciãos;Soldados
1125;#org9;#per1;Herodianos;Jesus
1126;#org9;#per1;Herodianos;Jesus
1127;#org9;#per1;Herodianos;Jesus
1128;#org18;#per1;Crentes;Jesus
1129;#org18;#per1;Crentes;Jesus
1130;#org18;#per1;Crentes;Jesus
1131;#org19;#per1;Não crentes;Jesus
1132;#per34;#org12;Judas Iscariotes;Sacerdotes
1133;#per34;#per1;Judas Iscariotes;Jesus
1134;#per34;#org12;Judas Iscariotes;Sacerdotes
1135;#per34;#org25;Judas Iscariotes;Anciãos
1136;#per34;#per1;Judas Iscariotes;Jesus
1137;#per34;#org12;Judas Iscariotes;Sacerdotes
1138;#per34;#org25;Judas Iscariotes;Anciãos
1139;#per48;#per1;Caifás;Jesus
1140;#per48;#per1;Caifás;Jesus
1141;#per48;#per1;Caifás;Jesus
1142;#per48;#per1;Caifás;Jesus
1143;#org1;#per48;Sinédrio;Caifás
1144;#org1;#per1;Sinédrio;Jesus
1145;#per50;#per1;Pilatos;Jesus
1146;#per50;#per1;Pilatos;Jesus
1147;#per50;#org13;Pilatos;Judeus
1148;#per50;#org13;Pilatos;Judeus
1149;#per50;#org13;Pilatos;Judeus
1150;#per50;#org13;Pilatos;Judeus
1151;#per50;#org13;Pilatos;Judeus
1152;#per50;#org2;Pilatos;Fariseus
1153;#per50;#org12;Pilatos;Sacerdotes
1154;#per52;#per50;Esposa;Pilatos
1155;#org13;#per50;Judeus;Pilatos
1156;#org13;#per50;Judeus;Pilatos
1157;#org13;#per50;Judeus;Pilatos
1158;#org13;#per50;Judeus;Pilatos
1159;#org24;#per1;Soldados;Jesus
1160;#org24;#org0;Soldados;Pessoas
