	Source	Target	Weight	Type
6610	#org17	#per846	1	Undirected
7265	#org138	#per658	1	Undirected
6881	#org150	#org25	1	Undirected
6450	#org19	#org98	1	Undirected
6068	#org102	#org94	1	Undirected
6069	#org46	#pla382	1	Undirected
6070	#org25	#org52	1	Undirected
7263	#org122	#org146	1	Undirected
7262	#org144	#per36	1	Undirected
6451	#org17	#per315	1	Undirected
6622	#org159	#per196	1	Undirected
6726	#pla1	#pla26	1	Undirected
6720	#per142	#per145	1	Undirected
6072	#per159	#per20	1	Undirected
6058	#per481	#per986	1	Undirected
6057	#per177	#per320	1	Undirected
6073	#pla115	#pla374	1	Undirected
6727	#per469	#per96	1	Undirected
6621	#org97	#pla15	1	Undirected
6452	#pla458	#pla6	1	Undirected
6628	#org188	#per700	1	Undirected
6075	#pla5	#pla54	1	Undirected
6076	#org40	#per122	1	Undirected
6059	#per156	#per47	1	Undirected
6077	#org118	#org70	1	Undirected
6728	#per109	#per236	1	Undirected
6067	#per373	#per869	1	Undirected
6078	#per339	#pla248	1	Undirected
6624	#per181	#per420	1	Undirected
6724	#pla349	#pla401	1	Undirected
7273	#per233	#per3	1	Undirected
6060	#pla350	#pla83	1	Undirected
6914	#per354	#per959	1	Undirected
6723	#per849	#per951	1	Undirected
6915	#org132	#per23	1	Undirected
6062	#org83	#per36	1	Undirected
7272	#per121	#pla467	1	Undirected
6063	#org88	#per286	1	Undirected
6913	#org78	#per976	1	Undirected
6883	#org110	#per465	1	Undirected
6882	#org15	#per19	1	Undirected
6064	#org100	#per122	1	Undirected
7271	#per707	#per861	1	Undirected
6065	#per539	#per907	1	Undirected
6721	#per10	#per522	1	Undirected
6627	#per726	#per788	1	Undirected
7275	#per715	#per973	1	Undirected
7276	#org44	#pla57	1	Undirected
7277	#per111	#per963	1	Undirected
7278	#pla30	#pla5	1	Undirected
6414	#per158	#per77	1	Undirected
6626	#org138	#org63	1	Undirected
7269	#org110	#per701	1	Undirected
6625	#pla133	#pla80	1	Undirected
6066	#org104	#org51	1	Undirected
6449	#per711	#per96	1	Undirected
6916	#pla214	#pla403	1	Undirected
6413	#org65	#per47	1	Undirected
7268	#per13	#per15	1	Undirected
6917	#org41	#per671	1	Undirected
6079	#per109	#per700	1	Undirected
7280	#pla26	#pla308	1	Undirected
6453	#org19	#per454	1	Undirected
6087	#per133	#per714	1	Undirected
6088	#per22	#per715	1	Undirected
6080	#org65	#per765	1	Undirected
6615	#pla110	#pla260	1	Undirected
6734	#per159	#per286	1	Undirected
6919	#per14	#per909	1	Undirected
6054	#per3	#per503	1	Undirected
7281	#pla41	#pla485	1	Undirected
6090	#per186	#per527	1	Undirected
7253	#per404	#per659	1	Undirected
6629	#org134	#per373	1	Undirected
7252	#org118	#per315	1	Undirected
6735	#org190	#org96	1	Undirected
6091	#org41	#org89	1	Undirected
6092	#pla4	#pla79	1	Undirected
6093	#per314	#per330	1	Undirected
6094	#pla72	#pla84	1	Undirected
6614	#pla4	#pla80	1	Undirected
6407	#pla152	#pla302	1	Undirected
6613	#per131	#per242	1	Undirected
7282	#per58	#per709	1	Undirected
7283	#per0	#per481	1	Undirected
7250	#org141	#pla1	1	Undirected
6877	#per129	#per908	1	Undirected
6611	#pla1	#pla315	1	Undirected
6095	#pla26	#pla588	1	Undirected
6876	#org118	#per197	1	Undirected
6733	#per128	#per314	1	Undirected
6616	#org2	#org63	1	Undirected
7254	#pla110	#pla6	1	Undirected
6618	#per545	#per714	1	Undirected
6617	#per654	#per663	1	Undirected
6731	#per150	#per159	1	Undirected
6056	#org37	#per158	1	Undirected
7258	#pla214	#pla6	1	Undirected
6878	#pla20	#pla69	1	Undirected
6619	#per815	#per817	1	Undirected
7257	#org185	#per976	1	Undirected
6083	#pla513	#pla72	1	Undirected
6620	#org145	#org41	1	Undirected
6879	#org147	#per925	1	Undirected
7259	#per131	#per749	1	Undirected
6730	#org100	#per489	1	Undirected
6729	#per475	#per865	1	Undirected
6081	#org18	#per662	1	Undirected
6082	#per582	#per93	1	Undirected
6084	#per174	#per522	1	Undirected
6448	#per44	#per482	1	Undirected
6086	#org70	#org96	1	Undirected
6719	#org172	#per144	1	Undirected
6085	#pla143	#pla192	1	Undirected
6918	#pla110	#pla24	1	Undirected
7256	#org39	#per665	1	Undirected
6732	#org0	#org66	1	Undirected
6055	#org49	#per695	1	Undirected
6454	#org2	#org81	1	Undirected
6410	#org91	#per330	1	Undirected
6433	#per12	#per3	2	Undirected
16012	#org22	#per162	2	Undirected
14631	#per1	#per133	2	Undirected
20574	#org0	#org8	2	Undirected
6469	#org144	#per747	2	Undirected
16058	#org15	#per522	2	Undirected
9179	#org147	#org185	2	Undirected
9265	#org78	#per140	2	Undirected
5242	#org88	#per186	2	Undirected
14603	#per46	#per481	2	Undirected
20645	#per161	#per923	2	Undirected
14607	#per109	#per186	2	Undirected
9199	#org122	#pla4	2	Undirected
20646	#per5	#per659	2	Undirected
1327	#org44	#org78	2	Undirected
11348	#org80	#per109	2	Undirected
20605	#per583	#per95	2	Undirected
1386	#org122	#per959	2	Undirected
1350	#org15	#per790	2	Undirected
5197	#per35	#per968	2	Undirected
1312	#per131	#per47	2	Undirected
1376	#org19	#per925	2	Undirected
9258	#per25	#per466	2	Undirected
20612	#pla4	#pla485	2	Undirected
20556	#per128	#per139	2	Undirected
9231	#org19	#per5	2	Undirected
1348	#org70	#per483	2	Undirected
20558	#per16	#per670	2	Undirected
11377	#per133	#per522	2	Undirected
20664	#org138	#org172	2	Undirected
1401	#org231	#per14	2	Undirected
11352	#org100	#per285	2	Undirected
14619	#org18	#per26	2	Undirected
16051	#org144	#per748	2	Undirected
11334	#org22	#per571	2	Undirected
9211	#per21	#per522	2	Undirected
1317	#org197	#org63	2	Undirected
16048	#org0	#per12	2	Undirected
5231	#per2	#per21	2	Undirected
14599	#per140	#per21	2	Undirected
6466	#pla101	#pla83	2	Undirected
16068	#org49	#per131	2	Undirected
6462	#org0	#org164	2	Undirected
11319	#tim2	#tim3	2	Undirected
16029	#org147	#org8	2	Undirected
16016	#per23	#per466	2	Undirected
20641	#org13	#org185	2	Undirected
20655	#per570	#per968	2	Undirected
20573	#per652	#per709	2	Undirected
20583	#org12	#per706	2	Undirected
11386	#org126	#org197	2	Undirected
5221	#org49	#per4	2	Undirected
20674	#org110	#org4	2	Undirected
1323	#per131	#per714	2	Undirected
20584	#pla1	#pla4	2	Undirected
5240	#org40	#per614	2	Undirected
1389	#org16	#org53	2	Undirected
6475	#per128	#per44	2	Undirected
9205	#org146	#pla382	2	Undirected
5200	#org159	#org18	2	Undirected
16074	#org25	#org53	2	Undirected
20569	#per157	#per670	2	Undirected
16054	#org13	#pla4	2	Undirected
16086	#org2	#per4	2	Undirected
6479	#per143	#per709	2	Undirected
1605	#org197	#org88	2	Undirected
6480	#org145	#org97	2	Undirected
14427	#org65	#per976	2	Undirected
1772	#org145	#per675	2	Undirected
8911	#org0	#pla732	2	Undirected
8914	#per2	#per733	2	Undirected
1764	#org109	#org13	2	Undirected
16324	#per145	#per484	2	Undirected
4989	#pla101	#pla5	2	Undirected
16323	#org144	#per660	2	Undirected
4997	#org5	#per846	2	Undirected
11685	#org159	#org65	2	Undirected
8924	#org144	#org161	2	Undirected
6612	#per4	#per664	2	Undirected
16314	#per140	#per522	2	Undirected
8929	#per659	#per968	2	Undirected
8918	#per139	#per35	2	Undirected
1746	#per47	#per659	2	Undirected
1778	#pla329	#pla470	2	Undirected
11707	#per39	#per716	2	Undirected
14417	#pla469	#pla84	2	Undirected
11727	#per109	#per128	2	Undirected
4975	#org50	#per481	2	Undirected
4976	#org144	#per44	2	Undirected
20105	#per137	#per703	2	Undirected
4978	#per3	#per790	2	Undirected
11706	#per128	#per186	2	Undirected
8893	#org0	#per657	2	Undirected
11720	#per127	#per140	2	Undirected
11718	#org192	#org53	2	Undirected
1789	#org13	#per5	2	Undirected
8897	#per504	#per660	2	Undirected
14421	#org144	#per976	2	Undirected
14422	#org91	#per4	2	Undirected
11721	#org126	#org53	2	Undirected
20097	#org83	#per944	2	Undirected
5004	#org100	#org69	2	Undirected
8935	#per35	#per790	2	Undirected
11650	#per14	#per500	2	Undirected
16292	#per703	#per845	2	Undirected
1710	#per35	#per92	2	Undirected
11645	#org138	#org165	2	Undirected
5021	#per483	#per504	2	Undirected
20209	#per481	#per583	2	Undirected
16297	#pla16	#pla5	2	Undirected
1703	#org17	#org80	2	Undirected
5027	#org13	#org144	2	Undirected
16282	#org131	#per131	2	Undirected
11631	#org216	#org217	2	Undirected
14456	#per500	#per960	2	Undirected
1690	#org24	#org64	2	Undirected
1682	#per104	#per7	2	Undirected
11637	#org0	#org46	2	Undirected
5006	#org70	#per779	2	Undirected
11654	#per145	#per845	2	Undirected
14446	#per2	#per5	2	Undirected
1741	#org185	#per659	2	Undirected
20169	#per35	#per703	2	Undirected
11670	#org0	#per93	2	Undirected
11669	#per16	#per696	2	Undirected
11668	#org0	#org194	2	Undirected
11667	#per18	#per782	2	Undirected
14447	#org192	#org25	2	Undirected
5008	#per465	#per504	2	Undirected
20178	#org0	#per673	2	Undirected
5009	#pla18	#pla3	2	Undirected
11663	#org13	#per131	2	Undirected
1726	#org183	#per482	2	Undirected
1725	#pla101	#pla69	2	Undirected
16300	#per599	#per959	2	Undirected
1733	#per1	#per654	2	Undirected
1680	#org40	#per23	2	Undirected
16350	#org147	#org81	2	Undirected
8881	#org40	#per469	2	Undirected
14379	#per39	#per522	2	Undirected
1890	#org126	#org18	2	Undirected
19999	#org4	#per845	2	Undirected
4934	#per35	#per552	2	Undirected
1883	#per6	#per93	2	Undirected
8831	#per3	#per703	2	Undirected
8820	#org64	#org70	2	Undirected
8837	#per131	#per654	2	Undirected
11787	#org37	#per51	2	Undirected
1872	#per134	#per173	2	Undirected
14389	#per584	#per93	2	Undirected
20022	#org39	#per482	2	Undirected
14391	#per21	#per23	2	Undirected
1866	#org100	#per663	2	Undirected
11789	#org25	#org83	2	Undirected
1864	#per3	#per944	2	Undirected
14376	#org19	#per2	2	Undirected
1904	#org88	#pla30	2	Undirected
19955	#org3	#org44	2	Undirected
19957	#org104	#org19	2	Undirected
11829	#org78	#pla4	2	Undirected
6667	#org4	#per971	2	Undirected
8804	#per157	#per653	2	Undirected
8805	#org83	#org96	2	Undirected
4925	#org131	#org172	2	Undirected
19967	#org0	#per126	2	Undirected
19969	#org0	#per782	2	Undirected
1913	#org145	#per4	2	Undirected
8808	#org126	#org70	2	Undirected
19972	#pla111	#pla26	2	Undirected
8810	#pla30	#pla310	2	Undirected
14369	#per159	#per481	2	Undirected
14367	#org37	#per545	2	Undirected
11734	#org17	#org172	2	Undirected
16379	#org57	#per4	2	Undirected
11776	#org65	#per109	2	Undirected
11747	#org102	#per12	2	Undirected
1825	#per2	#per776	2	Undirected
20074	#org18	#org93	2	Undirected
20075	#pla316	#pla4	2	Undirected
8872	#org131	#per124	2	Undirected
20078	#org65	#per21	2	Undirected
4961	#pla30	#pla6	2	Undirected
6634	#org131	#org3	2	Undirected
8875	#org185	#per25	2	Undirected
20082	#org19	#pla15	2	Undirected
1816	#per128	#per7	2	Undirected
1815	#pla149	#pla41	2	Undirected
16352	#org138	#org22	2	Undirected
20090	#pla191	#pla732	2	Undirected
11743	#per260	#per262	2	Undirected
8846	#per703	#per960	2	Undirected
14405	#org57	#per976	2	Undirected
14402	#per464	#per93	2	Undirected
11775	#org109	#per144	2	Undirected
8847	#org109	#org147	2	Undirected
8848	#org108	#org17	2	Undirected
4948	#per109	#per695	2	Undirected
16373	#org165	#per658	2	Undirected
20044	#org146	#org86	2	Undirected
1837	#org192	#org4	2	Undirected
8856	#org13	#org79	2	Undirected
14398	#org51	#per35	2	Undirected
11762	#org144	#org159	2	Undirected
20050	#org19	#org91	2	Undirected
20056	#org83	#per976	2	Undirected
20057	#org53	#per715	2	Undirected
1839	#org145	#org8	2	Undirected
4951	#per11	#per93	2	Undirected
1416	#org18	#per940	2	Undirected
8979	#org0	#org64	2	Undirected
8984	#per604	#per84	2	Undirected
11472	#org43	#org93	2	Undirected
6517	#pla133	#pla3	2	Undirected
5147	#org17	#org185	2	Undirected
1498	#org91	#per144	2	Undirected
20443	#per125	#per181	2	Undirected
16145	#org101	#per504	2	Undirected
5144	#org132	#org146	2	Undirected
1495	#per1	#per707	2	Undirected
14555	#org41	#org70	2	Undirected
20450	#per137	#per159	2	Undirected
9121	#per4	#per47	2	Undirected
9122	#org19	#org51	2	Undirected
14556	#per136	#per779	2	Undirected
11457	#per134	#per93	2	Undirected
1493	#pla18	#pla2	2	Undirected
1485	#org147	#org39	2	Undirected
11475	#per13	#per47	2	Undirected
5140	#org185	#per144	2	Undirected
1535	#org172	#org80	2	Undirected
1534	#org19	#org93	2	Undirected
20401	#per109	#per3	2	Undirected
11498	#org167	#org70	2	Undirected
20404	#per161	#per6	2	Undirected
6529	#org70	#per7	2	Undirected
11477	#org70	#per158	2	Undirected
16165	#org11	#org37	2	Undirected
20412	#org194	#org88	2	Undirected
6526	#org16	#per4	2	Undirected
1522	#tim11	#tim5	2	Undirected
11488	#per104	#per503	2	Undirected
9099	#org86	#org93	2	Undirected
1513	#pla4	#pla51	2	Undirected
16164	#per39	#per968	2	Undirected
11504	#org145	#org89	2	Undirected
16139	#per135	#per652	2	Undirected
9137	#pla467	#pla468	2	Undirected
11412	#pla101	#pla110	2	Undirected
16102	#per134	#per143	2	Undirected
20524	#per14	#per656	2	Undirected
9168	#org100	#per790	2	Undirected
20528	#per484	#per707	2	Undirected
9170	#org3	#per162	2	Undirected
16107	#org183	#org185	2	Undirected
11403	#per128	#per159	2	Undirected
20533	#per552	#per715	2	Undirected
11400	#org118	#org88	2	Undirected
5190	#org182	#org185	2	Undirected
5191	#per127	#per128	2	Undirected
11396	#org37	#per23	2	Undirected
16094	#org15	#per128	2	Undirected
16099	#org78	#org8	2	Undirected
9131	#org158	#org21	2	Undirected
20513	#org15	#per16	2	Undirected
20510	#per124	#per7	2	Undirected
11442	#org19	#per499	2	Undirected
11441	#per131	#per72	2	Undirected
16127	#org16	#org49	2	Undirected
14568	#org138	#per125	2	Undirected
20485	#org102	#org15	2	Undirected
5167	#org101	#org25	2	Undirected
11417	#org65	#per971	2	Undirected
9145	#per940	#per945	2	Undirected
20492	#org6	#per845	2	Undirected
11431	#per664	#per731	2	Undirected
1455	#per19	#per2	2	Undirected
20497	#per1	#per660	2	Undirected
11426	#per16	#pla51	2	Undirected
5178	#pla3	#pla41	2	Undirected
20489	#per657	#per709	2	Undirected
5041	#pla101	#pla115	2	Undirected
5121	#org70	#pla2	2	Undirected
20389	#org78	#per186	2	Undirected
20301	#per140	#per925	2	Undirected
5076	#org19	#per671	2	Undirected
1620	#org145	#per655	2	Undirected
6563	#per481	#per782	2	Undirected
1617	#per35	#per963	2	Undirected
14496	#org40	#org88	2	Undirected
1623	#org110	#per714	2	Undirected
9028	#org88	#pla18	2	Undirected
5081	#org161	#per1	2	Undirected
16221	#org14	#per504	2	Undirected
1609	#per1	#per120	2	Undirected
16220	#org2	#org22	2	Undirected
1607	#org101	#org83	2	Undirected
20321	#per2	#pla4	2	Undirected
6562	#org110	#org65	2	Undirected
14501	#per499	#per671	2	Undirected
14489	#per262	#per285	2	Undirected
1638	#org64	#org83	2	Undirected
5047	#per19	#per3	2	Undirected
5048	#org70	#per157	2	Undirected
16257	#org79	#pla4	2	Undirected
14474	#per14	#per663	2	Undirected
16255	#org145	#per128	2	Undirected
8997	#org29	#per504	2	Undirected
1634	#pla116	#pla3	2	Undirected
5053	#org147	#org197	2	Undirected
9000	#org0	#pla469	2	Undirected
6577	#per128	#per95	2	Undirected
5056	#org11	#org194	2	Undirected
14480	#org185	#org65	2	Undirected
5060	#per286	#per4	2	Undirected
1639	#per161	#pla3	2	Undirected
20263	#org49	#org91	2	Undirected
16177	#org37	#per21	2	Undirected
14504	#per16	#per959	2	Undirected
5091	#org17	#org63	2	Undirected
20365	#org144	#org86	2	Undirected
9065	#org14	#per972	2	Undirected
11520	#pla12	#pla467	2	Undirected
20375	#org13	#org65	2	Undirected
1556	#per483	#per571	2	Undirected
6539	#org70	#per500	2	Undirected
1566	#org144	#org15	2	Undirected
5115	#org183	#per469	2	Undirected
11516	#per140	#pla4	2	Undirected
9074	#org43	#org88	2	Undirected
16184	#org40	#org43	2	Undirected
9079	#per126	#per3	2	Undirected
14529	#pla5	#pla84	2	Undirected
16179	#per135	#per161	2	Undirected
20379	#org110	#org29	2	Undirected
14506	#org14	#per846	2	Undirected
1567	#per21	#per482	2	Undirected
1571	#per134	#per653	2	Undirected
16209	#org5	#per847	2	Undirected
1594	#org53	#per482	2	Undirected
20335	#per4	#per499	2	Undirected
5094	#per252	#per259	2	Undirected
1588	#org4	#per46	2	Undirected
1586	#per657	#pla3	2	Undirected
20359	#per162	#per23	2	Undirected
10190	#per122	#per162	2	Undirected
5103	#org16	#org65	2	Undirected
14516	#pla30	#pla4	2	Undirected
11533	#per254	#per259	2	Undirected
9059	#org25	#per14	2	Undirected
5105	#per136	#per653	2	Undirected
1572	#pla110	#pla26	2	Undirected
6548	#org100	#org195	2	Undirected
11288	#per13	#per3	2	Undirected
976	#per120	#per35	2	Undirected
20689	#org79	#pla16	2	Undirected
9850	#org0	#org79	2	Undirected
9851	#org70	#per851	2	Undirected
21679	#per652	#per670	2	Undirected
10593	#org183	#org24	2	Undirected
15512	#per16	#pla3	2	Undirected
10584	#per108	#pla16	2	Undirected
10582	#per202	#per254	2	Undirected
15012	#per4	#per522	2	Undirected
10579	#org183	#per21	2	Undirected
21700	#per951	#per959	2	Undirected
10571	#org0	#per976	2	Undirected
21704	#org165	#per659	2	Undirected
9870	#per4	#pla307	2	Undirected
15497	#per469	#per499	2	Undirected
9874	#per145	#per465	2	Undirected
21715	#org70	#per173	2	Undirected
10564	#per136	#per959	2	Undirected
9876	#org22	#org41	2	Undirected
429	#per18	#per673	2	Undirected
5685	#org126	#org63	2	Undirected
470	#org138	#per124	2	Undirected
471	#org4	#per715	2	Undirected
10598	#per11	#per157	2	Undirected
5660	#org109	#org86	2	Undirected
10634	#per35	#per654	2	Undirected
21627	#per186	#per7	2	Undirected
508	#org44	#per162	2	Undirected
15536	#per18	#per3	2	Undirected
14991	#org18	#org44	2	Undirected
9829	#org18	#org5	2	Undirected
15532	#pla21	#pla470	2	Undirected
21643	#per1	#per10	2	Undirected
10559	#per26	#per944	2	Undirected
10618	#org144	#per522	2	Undirected
15527	#org57	#org83	2	Undirected
491	#org165	#per72	2	Undirected
9836	#org70	#org89	2	Undirected
5675	#org131	#org57	2	Undirected
485	#per131	#per845	2	Undirected
9840	#per20	#per46	2	Undirected
21667	#org183	#org69	2	Undirected
9846	#org15	#org50	2	Undirected
474	#pla101	#pla316	2	Undirected
21648	#org165	#org172	2	Undirected
9814	#org197	#org65	2	Undirected
21725	#org109	#org183	2	Undirected
10557	#per26	#per660	2	Undirected
21776	#org101	#per522	2	Undirected
5732	#per733	#per861	2	Undirected
378	#org78	#per128	2	Undirected
15459	#org100	#org50	2	Undirected
10517	#org109	#org185	2	Undirected
10516	#org0	#pla178	2	Undirected
370	#per654	#per960	2	Undirected
5737	#org40	#per655	2	Undirected
21791	#org78	#per125	2	Undirected
15454	#org183	#per26	2	Undirected
9921	#pla4	#pla470	2	Undirected
15451	#per481	#per703	2	Undirected
15053	#org13	#org145	2	Undirected
21801	#per158	#per5	2	Undirected
10504	#per23	#per499	2	Undirected
9928	#org145	#org93	2	Undirected
21804	#org49	#org88	2	Undirected
355	#per657	#per789	2	Undirected
21808	#org122	#per584	2	Undirected
15045	#org0	#per499	2	Undirected
388	#per861	#per968	2	Undirected
15040	#org83	#per189	2	Undirected
390	#org50	#org88	2	Undirected
21730	#org110	#per483	2	Undirected
9885	#per104	#per14	2	Undirected
15484	#org4	#org78	2	Undirected
10549	#org105	#org37	2	Undirected
21739	#org37	#pla4	2	Undirected
412	#org57	#org88	2	Undirected
5716	#per653	#per93	2	Undirected
21745	#org0	#per157	2	Undirected
410	#pla2	#pla69	2	Undirected
426	#per126	#per131	2	Undirected
15033	#org78	#per109	2	Undirected
404	#org13	#per144	2	Undirected
402	#org88	#per14	2	Undirected
6097	#per659	#per845	2	Undirected
5721	#org132	#org93	2	Undirected
10535	#org0	#org94	2	Undirected
9900	#pla116	#pla149	2	Undirected
6096	#org109	#org19	2	Undirected
15470	#org53	#org57	2	Undirected
15039	#org147	#org79	2	Undirected
9894	#pla3	#pla84	2	Undirected
9813	#pla3	#pla8	2	Undirected
6147	#org110	#per500	2	Undirected
522	#per663	#per861	2	Undirected
9748	#org100	#per660	2	Undirected
9750	#org5	#per851	2	Undirected
10719	#org53	#per971	2	Undirected
10717	#org195	#org43	2	Undirected
10716	#org131	#org4	2	Undirected
15593	#per128	#per614	2	Undirected
612	#org194	#org70	2	Undirected
21514	#org110	#per186	2	Undirected
21517	#org18	#org2	2	Undirected
9758	#per22	#per4	2	Undirected
10707	#org0	#pla470	2	Undirected
601	#per128	#per503	2	Undirected
9762	#per181	#per499	2	Undirected
6166	#per104	#per149	2	Undirected
5634	#per660	#per714	2	Undirected
593	#per104	#per963	2	Undirected
15581	#org0	#pla496	2	Undirected
5635	#per139	#per481	2	Undirected
21536	#per522	#per707	2	Undirected
10726	#per6	#pla69	2	Undirected
10728	#per23	#per614	2	Undirected
21492	#per128	#per23	2	Undirected
21491	#per161	#pla69	2	Undirected
15619	#org100	#per136	2	Undirected
660	#per202	#per252	2	Undirected
21452	#per124	#per695	2	Undirected
658	#per657	#per710	2	Undirected
21457	#org111	#per653	2	Undirected
9727	#org8	#per35	2	Undirected
21462	#org110	#org147	2	Undirected
14937	#per1	#per673	2	Undirected
650	#per3	#per673	2	Undirected
10694	#org100	#per126	2	Undirected
21467	#per1	#per776	2	Undirected
6183	#org18	#per135	2	Undirected
21477	#per500	#per664	2	Undirected
10736	#org83	#per46	2	Undirected
10735	#per128	#per469	2	Undirected
6180	#per131	#per715	2	Undirected
15602	#org0	#org82	2	Undirected
21487	#per131	#per499	2	Undirected
631	#org14	#per976	2	Undirected
14949	#per189	#per3	2	Undirected
648	#org138	#org17	2	Undirected
587	#org0	#per790	2	Undirected
21539	#org18	#per189	2	Undirected
586	#org53	#org64	2	Undirected
21582	#per26	#per659	2	Undirected
10664	#per131	#per500	2	Undirected
21585	#org37	#per483	2	Undirected
546	#org145	#pla18	2	Undirected
15559	#org0	#org29	2	Undirected
10659	#org88	#pla307	2	Undirected
10657	#org0	#org81	2	Undirected
5651	#org131	#org63	2	Undirected
21596	#per654	#per733	2	Undirected
15562	#org183	#org83	2	Undirected
21602	#org88	#per976	2	Undirected
10648	#org195	#org91	2	Undirected
21606	#org109	#per186	2	Undirected
10647	#pla149	#pla4	2	Undirected
530	#per20	#per504	2	Undirected
9807	#org100	#per133	2	Undirected
15549	#org83	#org86	2	Undirected
527	#org70	#per959	2	Undirected
526	#org83	#per482	2	Undirected
9809	#per143	#per789	2	Undirected
5656	#pla393	#pla4	2	Undirected
10500	#per21	#per95	2	Undirected
9791	#org185	#per162	2	Undirected
21575	#org18	#per526	2	Undirected
15577	#org18	#per19	2	Undirected
5638	#per14	#per714	2	Undirected
9773	#org78	#per5	2	Undirected
10688	#pla115	#pla2	2	Undirected
9775	#org64	#per972	2	Undirected
15574	#org147	#per3	2	Undirected
576	#org172	#org18	2	Undirected
575	#org39	#per660	2	Undirected
574	#org3	#org89	2	Undirected
5646	#per25	#per664	2	Undirected
9778	#org131	#per653	2	Undirected
570	#org18	#per483	2	Undirected
21558	#per481	#per718	2	Undirected
10682	#org194	#per159	2	Undirected
21561	#org183	#org195	2	Undirected
10680	#org143	#per909	2	Undirected
15569	#org195	#org40	2	Undirected
10676	#per940	#per949	2	Undirected
10673	#org183	#per95	2	Undirected
15566	#org49	#org93	2	Undirected
6161	#org50	#per21	2	Undirected
21443	#per143	#per959	2	Undirected
9931	#org41	#org45	2	Undirected
21820	#per11	#per709	2	Undirected
10111	#org83	#per522	2	Undirected
104	#per11	#per58	2	Undirected
15282	#per286	#per7	2	Undirected
10116	#org197	#org53	2	Undirected
98	#pla16	#pla190	2	Undirected
10277	#org3	#per21	2	Undirected
10276	#per162	#per47	2	Undirected
22106	#org183	#per132	2	Undirected
5894	#org109	#per700	2	Undirected
10125	#org100	#per861	2	Undirected
5969	#per107	#pla16	2	Undirected
83	#org18	#per945	2	Undirected
15269	#per35	#per971	2	Undirected
5898	#org122	#per464	2	Undirected
22120	#pla159	#pla18	2	Undirected
15266	#org83	#per714	2	Undirected
10258	#org131	#org145	2	Undirected
10257	#per136	#per951	2	Undirected
10134	#org14	#per26	2	Undirected
107	#org192	#per14	2	Undirected
5979	#org64	#per971	2	Undirected
5882	#org49	#per72	2	Undirected
10290	#per466	#per671	2	Undirected
6004	#per466	#per659	2	Undirected
15317	#org37	#per779	2	Undirected
10326	#per1	#per109	2	Undirected
15154	#org0	#per971	2	Undirected
5861	#org17	#org65	2	Undirected
5996	#per125	#per25	2	Undirected
22054	#per35	#per925	2	Undirected
15305	#per570	#per845	2	Undirected
10309	#org53	#per21	2	Undirected
73	#org14	#per14	2	Undirected
22062	#org165	#org171	2	Undirected
22071	#org147	#per72	2	Undirected
10099	#org0	#per11	2	Undirected
124	#org110	#org183	2	Undirected
122	#per127	#per3	2	Undirected
10297	#org194	#org78	2	Undirected
15293	#org164	#per504	2	Undirected
15169	#pla497	#pla498	2	Undirected
10294	#per131	#per26	2	Undirected
5982	#org183	#org63	2	Undirected
10302	#org17	#org19	2	Undirected
166	#org197	#per4	2	Undirected
15261	#org109	#org12	2	Undirected
10250	#org18	#per21	2	Undirected
10220	#org100	#org192	2	Undirected
5921	#org195	#org80	2	Undirected
29	#per526	#per976	2	Undirected
10168	#org88	#per137	2	Undirected
22184	#per186	#per193	2	Undirected
5947	#org145	#org185	2	Undirected
10174	#per673	#per782	2	Undirected
20	#org44	#org45	2	Undirected
19	#org11	#org110	2	Undirected
10208	#per1	#per19	2	Undirected
15211	#org132	#org145	2	Undirected
22199	#org13	#per2	2	Undirected
15227	#org110	#org185	2	Undirected
10181	#per481	#per925	2	Undirected
10184	#per131	#pla4	2	Undirected
10196	#org57	#per35	2	Undirected
5936	#per232	#per259	2	Undirected
10194	#org53	#per845	2	Undirected
10187	#org138	#per675	2	Undirected
22175	#org183	#per189	2	Undirected
22173	#org0	#per72	2	Undirected
10161	#org110	#per972	2	Undirected
15201	#org110	#per526	2	Undirected
10141	#org109	#per695	2	Undirected
22135	#per124	#per499	2	Undirected
15258	#org37	#org89	2	Undirected
64	#per133	#per578	2	Undirected
15256	#org122	#org147	2	Undirected
22141	#per18	#per504	2	Undirected
15194	#per465	#per484	2	Undirected
22145	#org0	#per660	2	Undirected
22148	#per144	#per181	2	Undirected
5903	#org118	#org183	2	Undirected
10150	#org194	#per3	2	Undirected
5913	#per20	#per733	2	Undirected
49	#org100	#org135	2	Undirected
10233	#org37	#per159	2	Undirected
22161	#org0	#pla191	2	Undirected
15245	#org80	#per4	2	Undirected
43	#per3	#per925	2	Undirected
10229	#per4	#per96	2	Undirected
5956	#org88	#per971	2	Undirected
22168	#org44	#per144	2	Undirected
52	#per1	#per944	2	Undirected
5845	#per653	#per779	2	Undirected
170	#per653	#per915	2	Undirected
15332	#org183	#per664	2	Undirected
15413	#org0	#per272	2	Undirected
15082	#per943	#per949	2	Undirected
9975	#per35	#per776	2	Undirected
21881	#per35	#per583	2	Undirected
290	#per14	#per189	2	Undirected
15410	#org110	#per22	2	Undirected
21884	#pla496	#pla497	2	Undirected
288	#per943	#per945	2	Undirected
287	#per104	#per469	2	Undirected
21891	#org11	#org2	2	Undirected
15404	#pla316	#pla5	2	Undirected
10436	#org164	#org165	2	Undirected
