id	string	freq	number_entities	low_string	string_len	type
#per1175	hombres de  Gabaón  y de  Mizpa	1	0	hombres de  gabaón  y de  mizpa	31	per
#per51	homicida	1	0	homicida	8	per
#pla423	Soa	1	0	soa	3	pla
#pla305	monte de  Amalec	1	0	monte de  amalec	16	pla
#org60	arvadeo	1	0	arvadeo	7	org
#per11	Bendita	1	0	bendita	7	per
#org18	hijos de tu  pueblo	1	0	hijos de tu  pueblo	19	org
#org37	iglesias de  Galacia	1	0	iglesias de  galacia	20	org
#per558	excelentísimo Félix	1	0	excelentísimo félix	19	per
#org70	chico	1	0	chico	5	org
#org211	hijos	1	0	hijos	5	org
#tim17	dentro de no muchos días	1	0	dentro de no muchos días	24	tim
#per428	artífice de toda obra de bronce y de hierro	1	0	artífice de toda obra de bronce y de hierro	43	per
#pla342	Efes-damim	1	0	efes-damim	10	pla
#pla643	Helef	1	0	helef	5	pla
#org0	fruto del vientre	1	0	fruto del vientre	17	org
#org22	hijos de los  profetas	1	0	hijos de los  profetas	22	org
#org19	segunda generación	1	0	segunda generación	18	org
#org162	hombres de  Jabes de  Galaad	1	0	hombres de  jabes de  galaad	28	org
#per787	mujer	1	0	mujer	5	per
#pla76	tierra de  Magog	1	0	tierra de  magog	16	pla
#per450	hermana de  Lotán	1	0	hermana de  lotán	17	per
#pla39	región del  oriente	1	0	región del  oriente	19	pla
#pla283	Safir	1	0	safir	5	pla
#per830	hijo de  Sarar	1	0	hijo de  sarar	14	per
#per359	Arán	1	0	arán	4	per
#per945	rey	1	0	rey	3	per
#per843	amado	1	0	amado	5	per
#pla764	Tabat	1	0	tabat	5	pla
#org18	sabio de corazón	1	0	sabio de corazón	16	org
#org16	habitantes de esta  tierra	1	0	habitantes de esta  tierra	26	org
#org37	extranjeros	1	0	extranjeros	11	org
#pla119	Goim en  Gilgal	1	0	goim en  gilgal	15	pla
#org19	gente	1	0	gente	5	org
#per1	ejemplo	1	0	ejemplo	7	per
#per186	primogénito	1	0	primogénito	11	per
#per104 #per128	hijos de su  madre	1	1	hijos de su  madre	18	per
#org18	oidores	1	0	oidores	7	org
#per14	señores	1	0	señores	7	per
#pla2	desierto de  Judá	1	0	desierto de  judá	17	pla
#pla195	Panfilia	1	0	panfilia	8	pla
#org19	incircuncisos muertos	1	0	incircuncisos muertos	21	org
#pla645	Sesai	1	0	sesai	5	pla
#pla30	lugar de la morada de tu gloria	1	0	lugar de la morada de tu gloria	31	pla
#org14	oráculos	1	0	oráculos	8	org
#per715	enemigos	1	0	enemigos	8	per
#per35	olivo verde	1	0	olivo verde	11	per
#org185	hermanos míos amados	1	0	hermanos míos amados	20	org
#per131	Hijo	1	0	hijo	4	per
#pla793	Sefarad	1	0	sefarad	7	pla
#tim19	día	1	0	día	3	tim
#org118	hijos	1	0	hijos	5	org
#pla530	Mefaat	1	0	mefaat	6	pla
#org24	dos soldados	1	0	dos soldados	12	org
#org100	hermoso de los  hijos  de los  hombres	1	0	hermoso de los  hijos  de los  hombres	38	org
#per188	Efa	1	0	efa	3	per
#org3	ovejas	1	0	ovejas	6	org
#pla21	tierra de  Genesaret	1	0	tierra de  genesaret	20	pla
#org18	hombre pobre y sabio	1	0	hombre pobre y sabio	20	org
#pla19	justicia	1	0	justicia	8	pla
#per20	príncipe de los  demonios	1	0	príncipe de los  demonios	25	per
#per35	patriarca	1	0	patriarca	9	per
#tim19	segundo año de  Darío	1	0	segundo año de  darío	21	tim
#org0	águila	1	0	águila	6	org
#pla71	gran ciudad	1	0	gran ciudad	11	pla
#per21 #per25	discípulos	1	1	discípulos	10	per
#org199	rey	1	0	rey	3	org
#per661	hijo	1	0	hijo	4	per
#org188	hermanos	1	0	hermanos	8	org
#org18	cachorro del león entre las  manadas de ovejas	1	0	cachorro del león entre las  manadas de ovejas	46	org
#tim1	cuando  Jesús  fue glorificado	1	0	cuando  jesús  fue glorificado	30	tim
#org69	cuatrocientos jóvenes	1	0	cuatrocientos jóvenes	21	org
#per407	Aja	1	0	aja	3	per
#org122	joven	1	0	joven	5	org
#per1103	hijo de  Halohes	1	0	hijo de  halohes	16	per
#org0	olas	1	0	olas	4	org
#per833	Ahasbai	1	0	ahasbai	7	per
#org43	hermosos cervatillos	1	0	hermosos cervatillos	20	org
#pla539	tierra de  Sehón	1	0	tierra de  sehón	16	pla
#pla225	Rodas	1	0	rodas	5	pla
#per1175	meronotita	1	0	meronotita	10	per
#per810	hijo de  Simea	1	0	hijo de  simea	14	per
#pla13	ciudades con sus aldeas	1	0	ciudades con sus aldeas	23	pla
#per1060	Jamín	1	0	jamín	5	per
#per128	hijo de su  madre	1	0	hijo de su  madre	17	per
#per516	Blasto	1	0	blasto	6	per
#per845	hombre pudiente	1	0	hombre pudiente	15	per
#per771	piratonita	1	0	piratonita	10	per
#pla20	ciudad rebelde, contaminada y opresora	1	0	ciudad rebelde, contaminada y opresora	38	pla
#org65	jóvenes codiciables	1	0	jóvenes codiciables	19	org
#per1	luz matinal	1	0	luz matinal	11	per
#org0	peces del mar	1	0	peces del mar	13	org
#org176	gamadeos	1	0	gamadeos	8	org
#pla246	campos de  Edom	1	0	campos de  edom	15	pla
#per660 #org144	hermanos	1	1	hermanos	8	per
#pla90	tierra de  Nimrod	1	0	tierra de  nimrod	17	pla
#org172	hijos de  Jerusalén	1	0	hijos de  jerusalén	19	org
#per41	hijo que le dio  Milca	1	0	hijo que le dio  milca	22	per
#per14	aquel a quien temía  Isaac	1	0	aquel a quien temía  isaac	26	per
#pla776	tierra de los  amorreos	1	0	tierra de los  amorreos	23	pla
#per513	Agabo	1	0	agabo	5	per
#org37	secta	1	0	secta	5	org
#org0	dos hombres	1	0	dos hombres	11	org
#per6	mujer de tu  hermano	1	0	mujer de tu  hermano	20	per
#per136	madre de millares de millares	1	0	madre de millares de millares	29	per
#pla590	Gat-hefer	1	0	gat-hefer	9	pla
#wor4	libro escrito por dentro y por fuera, sellado con siete sellos	1	0	libro escrito por dentro y por fuera, sellado con siete sellos	62	wor
#per18	hombre justo y santo	1	0	hombre justo y santo	20	per
#org243	hijos	1	0	hijos	5	org
#per14	refugio fuerte	1	0	refugio fuerte	14	per
#org18	Pueblo	1	0	pueblo	6	org
#pla81	Gaza con sus villas y sus aldeas	1	0	gaza con sus villas y sus aldeas	32	pla
#org4	espada encendida	1	0	espada encendida	16	org
#org37	grey de  Dios	1	0	grey de  dios	13	org
#pla540	Ramat-mizpa	1	0	ramat-mizpa	11	pla
#pla100	Resén	1	0	resén	5	pla
#per180	hijo de  Ada	1	0	hijo de  ada	12	per
#org70 #org22	pueblo	1	1	pueblo	6	org
#org25	poderosos de la  tierra	1	0	poderosos de la  tierra	23	org
#org18	llamados	1	0	llamados	8	org
#per1190	Joab	1	0	joab	4	per
#per570	hombre	1	0	hombre	6	per
#per14	señor	1	0	señor	5	per
#pla41	tierra habitada	1	0	tierra habitada	15	pla
#pla802	aldeas	1	0	aldeas	6	pla
#pla789	Gidom	1	0	gidom	5	pla
#per1292	Reaía	1	0	reaía	5	per
#org70	buen redil	1	0	buen redil	10	org
#per1282	Mehunim	1	0	mehunim	7	per
#pla84	tierra en que habitas	1	0	tierra en que habitas	21	pla
#per18	voz de uno que clama en el desierto	1	0	voz de uno que clama en el desierto	35	per
#per313	Naamán	1	0	naamán	6	per
#org24	flecheros	1	0	flecheros	9	org
#per14	Celoso	1	0	celoso	6	per
#pla115	monte	1	0	monte	5	pla
#org70	hijos del  Altísimo	1	0	hijos del  altísimo	19	org
#org64	hombres pintados en la pared	1	0	hombres pintados en la pared	28	org
#org15	perniquebrada	1	0	perniquebrada	13	org
#per14	fiel Creador	1	0	fiel creador	12	per
#per35	horror de mis conocidos	1	0	horror de mis conocidos	23	per
#org181	siervos	1	0	siervos	7	org
#per938	hijo de  Jefone	1	0	hijo de  jefone	15	per
#org100	procónsules	1	0	procónsules	11	org
#pla655	Jearim	1	0	jearim	6	pla
#org19	moradores	1	0	moradores	9	org
#per977	Aspenaz	1	0	aspenaz	7	per
#per1082	Obadías	1	0	obadías	7	per
#per482	hombre	1	0	hombre	6	per
#per1091	hijo de  Pahat-moab	1	0	hijo de  pahat-moab	19	per
#pla606	Ezem	1	0	ezem	4	pla
#per889	amado mío en el  Señor	1	0	amado mío en el  señor	22	per
#pla331	Sual	1	0	sual	4	pla
#per630	Sarezer	1	0	sarezer	7	per
#pla4	matadora de los  hijos de tu  nación	1	0	matadora de los  hijos de tu  nación	36	pla
#per1246	Harhur	1	0	harhur	6	per
#org16	guardas de las ordenanzas en mi  santuario	1	0	guardas de las ordenanzas en mi  santuario	42	org
#org18	cinco mil	1	0	cinco mil	9	org
#per410	heteo	1	0	heteo	5	per
#org118	Atenienses	1	0	atenienses	10	org
#per119	profetisa	1	0	profetisa	9	per
#per714 #per664	hombres	1	1	hombres	7	per
#org156	hijas de  Siria	1	0	hijas de  siria	15	org
#per778	general del  ejército	1	0	general del  ejército	21	per
#per841	itrita	1	0	itrita	6	per
#per125 #per124 #per109	tres hijos	1	2	tres hijos	10	per
#per1004 #per1002 #per1000 #per995	torbellinos	1	3	torbellinos	11	per
#pla733	ciudad de refugio para los  homicidas	1	0	ciudad de refugio para los  homicidas	37	pla
#org100	autoridades de  Asia	1	0	autoridades de  asia	20	org
#per813	uno de los  tres valientes	1	0	uno de los  tres valientes	26	per
#per699	tío de  Saúl	1	0	tío de  saúl	12	per
#pla519 #pla108 #pla115 #pla563 #pla733 #pla734	ciudades señaladas para todos los  hijos de  Israel  y para el  extranjero	1	5	ciudades señaladas para todos los  hijos de  israel  y para el  extranjero	74	pla
#per813	ahohíta	1	0	ahohíta	7	per
#per187	hijo de  Beor	1	0	hijo de  beor	13	per
#per1024	rey sobre los de  Siquem	1	0	rey sobre los de  siquem	24	per
#pla358	tierras de ofrendas	1	0	tierras de ofrendas	19	pla
#per993	señor	1	0	señor	5	per
#per330	Lud	1	0	lud	3	per
#per1312	hijo de  Pasur	1	0	hijo de  pasur	14	per
#per633	Natán	1	0	natán	5	per
#pla592	Ramat del  Neguev	1	0	ramat del  neguev	17	pla
#per1	primogénito de los muertos	1	0	primogénito de los muertos	26	per
#per489	hombre lleno de fe y del  Espíritu Santo	1	0	hombre lleno de fe y del  espíritu santo	40	per
#per404	hermano	1	0	hermano	7	per
#org70	pueblos de habla misteriosa ni de lengua difícil	1	0	pueblos de habla misteriosa ni de lengua difícil	48	org
#org25	príncipes de los  hijos de  Israel	1	0	príncipes de los  hijos de  israel	34	org
#per59	madre de  José	1	0	madre de  josé	14	per
#org147	tres	1	0	tres	4	org
#per1274	Adna	1	0	adna	4	per
#org3	once apóstoles	1	0	once apóstoles	14	org
#org162	resto de los  amorreos	1	0	resto de los  amorreos	22	org
#per181	hijo de  Israel	1	0	hijo de  israel	15	per
#pla506	territorio del  Arnón	1	0	territorio del  arnón	21	pla
#pla157	Mizar	1	0	mizar	5	pla
#org19	idólatra	1	0	idólatra	8	org
#per943	Piream	1	0	piream	6	per
#per1	Espíritu	1	0	espíritu	8	per
#per150	heveo	1	0	heveo	5	per
#org37	dador alegre	1	0	dador alegre	12	org
#org101	vengativo	1	0	vengativo	9	org
#org70	familia de todo el  pueblo	1	0	familia de todo el  pueblo	26	org
#org126	águila	1	0	águila	6	org
#org70	descendencia toda de  Israel	1	0	descendencia toda de  israel	28	org
#pla565	Daberat	1	0	daberat	7	pla
#pla768	Abiezer	1	0	abiezer	7	pla
#pla536	Zur	1	0	zur	3	pla
#tim4	tiempo	1	0	tiempo	6	tim
#per1171	Zabdi	1	0	zabdi	5	per
#org0	turbas	1	0	turbas	6	org
#org80	hijos	1	0	hijos	5	org
#pla154	mar	1	0	mar	3	pla
#per35	hombre afligido y menesteroso	1	0	hombre afligido y menesteroso	29	per
#org24	jefe de la guardia	1	0	jefe de la guardia	18	org
#per504	hombre interior	1	0	hombre interior	15	per
#pla316	territorio de  Filistea	1	0	territorio de  filistea	23	pla
#org70	jóvenes de los  hijos de  Israel	1	0	jóvenes de los  hijos de  israel	32	org
#per20	gobernante de  Tiro	1	0	gobernante de  tiro	19	per
#per136	mujer del  hijo  de tu  señor	1	0	mujer del  hijo  de tu  señor	29	per
#per247	madre	1	0	madre	5	per
#per380	Nafis	1	0	nafis	5	per
#pla137	ciudad de  malhechores	1	0	ciudad de  malhechores	22	pla
#per766	cronista	1	0	cronista	8	per
#pla653	Kibsaim con sus ejidos	1	0	kibsaim con sus ejidos	22	pla
#org225	reyes de  Asiria	1	0	reyes de  asiria	16	org
#pla73	tabernáculo de  David	1	0	tabernáculo de  david	21	pla
#pla620	Adar	1	0	adar	4	pla
#org88	patriarcas	1	0	patriarcas	10	org
#org217	familias de los  hijos de  Merari	1	0	familias de los  hijos de  merari	33	org
#pla814	Sísara	1	0	sísara	6	pla
#per1054	yerno de  Secanías	1	0	yerno de  secanías	18	per
#pla236	santuario	1	0	santuario	9	pla
#per109	primero en dignidad	1	0	primero en dignidad	19	per
#tim19	año segundo del  rey   Darío	1	0	año segundo del  rey   darío	28	tim
#pla582	Zemaraim	1	0	zemaraim	8	pla
#org102	hijos huérfanos	1	0	hijos huérfanos	15	org
#pla752	Sela	1	0	sela	4	pla
#per639	adivino	1	0	adivino	7	per
#org37	hermanos de  Jope	1	0	hermanos de  jope	17	org
#pla468	diez partes	1	0	diez partes	11	pla
#per165	Uz	1	0	uz	2	per
#per223	Sered	1	0	sered	5	per
#per1221	Lebana	1	0	lebana	6	per
#pla262	templo de  Jehová	1	0	templo de  jehová	17	pla
#pla84	ciudades de los  heveos  y de los  cananeos	1	0	ciudades de los  heveos  y de los  cananeos	43	pla
#org14	hombres	1	0	hombres	7	org
#org70	amados	1	0	amados	6	org
#org216	gersonitas	1	0	gersonitas	10	org
#org24	trescientos	1	0	trescientos	11	org
#per1075	hijo de  Micaías	1	0	hijo de  micaías	16	per
#per14	Dios de vivos	1	0	dios de vivos	13	per
#per110	siervo de  Jesucristo	1	0	siervo de  jesucristo	21	per
#pla557	Nezib	1	0	nezib	5	pla
#per553	profeta	1	0	profeta	7	per
#pla742	Ufaz	1	0	ufaz	4	pla
#per504 #per526	romanos	1	1	romanos	7	per
#pla592	Baalat-beer	1	0	baalat-beer	11	pla
#pla2	aldeas	1	0	aldeas	6	pla
#per1263	hijo de  Joiarib	1	0	hijo de  joiarib	16	per
#pla57	niebla de la mañana	1	0	niebla de la mañana	19	pla
#org22	tribus de  Jah	1	0	tribus de  jah	14	org
#per648	Amarías	1	0	amarías	7	per
#org19	casa	1	0	casa	4	org
#per512	centurión de la compañía llamada «la Italiana»	1	0	centurión de la compañía llamada «la italiana»	46	per
#per1108	hijo de  Mesulam	1	0	hijo de  mesulam	16	per
#org51	becerro	1	0	becerro	7	org
#pla457	Valle de  Hamón-gog	1	0	valle de  hamón-gog	19	pla
#per504	pecador	1	0	pecador	7	per
#org100	hijo de nobles	1	0	hijo de nobles	14	org
#org70	borrachos	1	0	borrachos	9	org
#per502	Refán	1	0	refán	5	per
#per951	mujer	1	0	mujer	5	per
#per1258	Pelalías	1	0	pelalías	8	per
#org53	filisteos incircuncisos	1	0	filisteos incircuncisos	23	org
#org49	descendencia	1	0	descendencia	12	org
#per418	Jetet	1	0	jetet	5	per
#tim14	antes de la fundación del mundo	1	0	antes de la fundación del mundo	31	tim
#per967	reina	1	0	reina	5	per
#org70	familias de nuestros  padres	1	0	familias de nuestros  padres	28	org
#per736	Quileab	1	0	quileab	7	per
#pla462	Sibraim	1	0	sibraim	7	pla
#pla3 #per14	Jerusalén	1	1	jerusalén	9	pla
#per959	parienta	1	0	parienta	8	per
#per512	varón justo y temeroso de  Dios	1	0	varón justo y temeroso de  dios	31	per
#per799	Adoram	1	0	adoram	6	per
#pla3	gran ciudad	1	0	gran ciudad	11	pla
#org100	flor de la hierba	1	0	flor de la hierba	17	org
#pla468	posesión en  Basán	1	0	posesión en  basán	18	pla
#per1150	hijo de  Zacarías	1	0	hijo de  zacarías	17	per
#pla446	huerto de  Dios	1	0	huerto de  dios	15	pla
#pla545	territorio de  Moab	1	0	territorio de  moab	19	pla
#per391	Naftuhim	1	0	naftuhim	8	per
#wor7	tablas de piedra con la ley y los mandamientos	1	0	tablas de piedra con la ley y los mandamientos	46	wor
#org4	primer ángel	1	0	primer ángel	12	org
#pla531	Bet-aram	1	0	bet-aram	8	pla
#org19	soñadores	1	0	soñadores	9	org
#pla217	reino de  Grecia	1	0	reino de  grecia	16	pla
#per35	príncipe sobre  Israel	1	0	príncipe sobre  israel	22	per
#per1229	Bet-azmavet	1	0	bet-azmavet	11	per
#per793	varón de  Israel	1	0	varón de  israel	16	per
#org122	mujer estéril	1	0	mujer estéril	13	org
#per25	discípulo a quien  Jesús  amaba	1	0	discípulo a quien  jesús  amaba	31	per
#per14	Libertador	1	0	libertador	10	per
#org101	enemigos de su alrededor	1	0	enemigos de su alrededor	24	org
#org70	ejército	1	0	ejército	8	org
#per443	Seba	1	0	seba	4	per
#org240	hombres	1	0	hombres	7	org
#per1	verdad	1	0	verdad	6	per
#per14	amparo del  huérfano	1	0	amparo del  huérfano	20	per
#per382	Isbac	1	0	isbac	5	per
#per942	Arba	1	0	arba	4	per
#org8	justos	1	0	justos	6	org
#org24	gentes armadas	1	0	gentes armadas	14	org
#pla541	Betonim	1	0	betonim	7	pla
#org70	huestes de  Jehová	1	0	huestes de  jehová	18	org
#per845 #per846 #per847 #per851	sabios	1	3	sabios	6	per
#per76	gobernador de  Judá	1	0	gobernador de  judá	19	per
#pla579	Rabit	1	0	rabit	5	pla
#org100	príncipes de los  hijos de  Amón	1	0	príncipes de los  hijos de  amón	32	org
#per1	segundo hombre	1	0	segundo hombre	14	per
#per1087	hijo de  Matanías	1	0	hijo de  matanías	17	per
#per490	Prócoro	1	0	prócoro	7	per
#org19	hermano	1	0	hermano	7	org
#per309	Elda	1	0	elda	4	per
#org81	pueblo	1	0	pueblo	6	org
#org0	habitante	1	0	habitante	9	org
#pla449	campo de  Zoán	1	0	campo de  zoán	14	pla
#per345	heredero	1	0	heredero	8	per
#org83	siervas	1	0	siervas	7	org
#per21 #per23 #per25	Discípulos	1	2	discípulos	10	per
#pla244	Foro de Apio	1	0	foro de apio	12	pla
#per845	rey	1	0	rey	3	per
#org100	reyes de los  amorreos	1	0	reyes de los  amorreos	22	org
#per646	hijo de  Gedalías	1	0	hijo de  gedalías	17	per
#org29	asamblea	1	0	asamblea	8	org
#org21	concubinas	1	0	concubinas	10	org
#org242	pueblo de  Galaad	1	0	pueblo de  galaad	17	org
#pla634	Efrón	1	0	efrón	5	pla
#per854	familia de  Ram	1	0	familia de  ram	15	per
#per480	Joel	1	0	joel	4	per
#per1	fruto de tu vientre	1	0	fruto de tu vientre	19	per
#per43	pastor de ovejas	1	0	pastor de ovejas	16	per
#pla684	Dileán	1	0	dileán	6	pla
#org49 #org93 #org44	hijos de  José ,  Manasés  y  Efraín	1	2	hijos de  josé ,  manasés  y  efraín	36	org
#org19	nieto	1	0	nieto	5	org
#per31	Jacobo el menor	1	0	jacobo el menor	15	per
#per157	concubina de su  padre	1	0	concubina de su  padre	22	per
#per1265	hijo de  Mesezabeel	1	0	hijo de  mesezabeel	19	per
#org151	príncipes de  Judá	1	0	príncipes de  judá	18	org
#org18	embajadores en nombre de  Cristo	1	0	embajadores en nombre de  cristo	32	org
#org49	vástagos	1	0	vástagos	8	org
#org102	oprimido	1	0	oprimido	8	org
#org65	familia de  Egipto	1	0	familia de  egipto	18	org
#per687	Sísara	1	0	sísara	6	per
#per1009	gobernador de la  ciudad	1	0	gobernador de la  ciudad	24	per
#org43 #org48	tribus de  Zabulón  y  Neftalí	1	1	tribus de  zabulón  y  neftalí	30	org
#pla706	montes de  Efraín	1	0	montes de  efraín	17	pla
#per845	ojos	1	0	ojos	4	per
#org46	Leví	1	0	leví	4	org
#org19	calumniadores	1	0	calumniadores	13	org
#org103	ídolos de las  naciones	1	0	ídolos de las  naciones	23	org
#org6	espíritus de demonios	1	0	espíritus de demonios	21	org
#per813	Eleazar	1	0	eleazar	7	per
#org63	hijas	1	0	hijas	5	org
#pla314	campo de  Josué de  Bet-semes	1	0	campo de  josué de  bet-semes	29	pla
#org37	linaje escogido	1	0	linaje escogido	15	org
#org147	diez jóvenes escuderos de  Joab	1	0	diez jóvenes escuderos de  joab	31	org
#per522	señores	1	0	señores	7	per
#org65	nobles	1	0	nobles	6	org
#per1028	madre de  Sísara	1	0	madre de  sísara	16	per
#org16	pueblo insensato	1	0	pueblo insensato	16	org
#pla733	Ramot de  Galaad  con sus ejidos	1	0	ramot de  galaad  con sus ejidos	32	pla
#org138	familia	1	0	familia	7	org
#per35	primogénito	1	0	primogénito	11	per
#per1	humilde	1	0	humilde	7	per
#org87	siervos de  Isaac	1	0	siervos de  isaac	17	org
#org18	oidor de la palabra	1	0	oidor de la palabra	19	org
#org22	patriarcas	1	0	patriarcas	10	org
#org105	compañero	1	0	compañero	9	org
#pla467	heredad de la  tribu de los  hijos de  Aser	1	0	heredad de la  tribu de los  hijos de  aser	43	pla
#per3	siervo	1	0	siervo	6	per
#per1	León de la tribu de  Judá	1	0	león de la tribu de  judá	25	per
#org50	hombre de  Benjamín	1	0	hombre de  benjamín	19	org
#per180 #per197	hijos	1	1	hijos	5	per
#org25	diez varones de los  ancianos de la  ciudad	1	0	diez varones de los  ancianos de la  ciudad	43	org
#org183	casado	1	0	casado	6	org
#per1	Juez de vivos y muertos	1	0	juez de vivos y muertos	23	per
#per717	gilonita	1	0	gilonita	8	per
#per144	padre de todos los hijos de  Heber	1	0	padre de todos los hijos de  heber	34	per
#org101	angustiador	1	0	angustiador	11	org
#org0	dos tercios	1	0	dos tercios	11	org
#org234	hijos de mi  madre	1	0	hijos de mi  madre	18	org
#pla771	Jogbeha	1	0	jogbeha	7	pla
#per2	forastero	1	0	forastero	9	per
#per124	hermano	1	0	hermano	7	per
#pla41	tierra del  rey de  Hesbón	1	0	tierra del  rey de  hesbón	26	pla
#per986	hijo	1	0	hijo	4	per
#org105	hermano	1	0	hermano	7	org
#pla249	lugares fortificados	1	0	lugares fortificados	20	pla
#pla77	huerto del  Edén	1	0	huerto del  edén	16	pla
#org131	hijos de los  siervos de  Salomón	1	0	hijos de los  siervos de  salomón	33	org
#pla786	ciudad de los  jebuseos	1	0	ciudad de los  jebuseos	23	pla
#per693	hermano de  Icabod	1	0	hermano de  icabod	18	per
#wor4	libro de la vida del  Cordero	1	0	libro de la vida del  cordero	29	wor
#per26	varón de  Dios	1	0	varón de  dios	14	per
#org15	débiles	1	0	débiles	7	org
#per989	Bet-arbel	1	0	bet-arbel	9	per
#org22	transgresor de la  Ley	1	0	transgresor de la  ley	22	org
#per115	mujer de  Cleofas	1	0	mujer de  cleofas	17	per
#org16	hijo de  extranjero	1	0	hijo de  extranjero	19	org
#per1096	hijo de  Asaf	1	0	hijo de  asaf	13	per
#pla9	tierra del  Jordán	1	0	tierra del  jordán	18	pla
#org6	flecheros	1	0	flecheros	9	org
#per14	roca de mi salvación	1	0	roca de mi salvación	20	per
#org131	siervos del  rey	1	0	siervos del  rey	16	org
#per918	hermano de  Caleb	1	0	hermano de  caleb	17	per
#org70	ochocientos mil hombres fuertes	1	0	ochocientos mil hombres fuertes	31	org
#per745	mujer	1	0	mujer	5	per
#per769	Ahitob	1	0	ahitob	6	per
#per104	joven hebreo	1	0	joven hebreo	12	per
#pla721	Adama	1	0	adama	5	pla
#per14	Dios de verdad	1	0	dios de verdad	14	per
#pla270	lagares del  rey	1	0	lagares del  rey	16	pla
#pla95	Acad	1	0	acad	4	pla
#pla299	Cusán	1	0	cusán	5	pla
#per1	principal piedra del ángulo, escogida, preciosa	1	0	principal piedra del ángulo, escogida, preciosa	47	per
#per1242	hijo de  Mesilemot	1	0	hijo de  mesilemot	18	per
#pla328	Bet-Avén	1	0	bet-avén	8	pla
#org15	ciego y mudo	1	0	ciego y mudo	12	org
#org234	familia de su  padre	1	0	familia de su  padre	20	org
#org154	siervos de  Is-boset	1	0	siervos de  is-boset	20	org
#org208	aveos	1	0	aveos	5	org
#per362	Jubal	1	0	jubal	5	per
#org27 #per22	discípulos	1	1	discípulos	10	org
#pla274	Geba con sus ejidos	1	0	geba con sus ejidos	19	pla
#org40	dos hijos	1	0	dos hijos	9	org
#org18	santa	1	0	santa	5	org
#per594	Nefeg	1	0	nefeg	5	per
#org50	veinticinco mil hombres	1	0	veinticinco mil hombres	23	org
#org122	hija virgen	1	0	hija virgen	11	org
#per14	muro de fuego a su alrededor	1	0	muro de fuego a su alrededor	28	per
#org100	langostas	1	0	langostas	9	org
#org216	familias	1	0	familias	8	org
#org168	criadas	1	0	criadas	7	org
#per4	maligno	1	0	maligno	7	per
#pla760	fuente	1	0	fuente	6	pla
#tim20	mes	1	0	mes	3	tim
#org0	monte derrumbado	1	0	monte derrumbado	16	org
#per1095	hermanos	1	0	hermanos	8	per
#pla72	monte de la Casa	1	0	monte de la casa	16	pla
#pla331	tierra de  Sual	1	0	tierra de  sual	15	pla
#org126	valientes	1	0	valientes	9	org
#pla619	Tarala	1	0	tarala	6	pla
#per325	Bequer	1	0	bequer	6	per
#org103	dioses muertos	1	0	dioses muertos	14	org
#org24	hombres más valientes	1	0	hombres más valientes	21	org
#org70	enemigos	1	0	enemigos	8	org
#org6	Hades	1	0	hades	5	org
#org34	iglesia en  Sardis	1	0	iglesia en  sardis	18	org
#pla234	Buenos Puertos	1	0	buenos puertos	14	pla
#org118	padre griego	1	0	padre griego	12	org
#per641	Omri	1	0	omri	4	per
#pla57	ciudades de  Manasés	1	0	ciudades de  manasés	20	pla
#org91	cinco hombres de su  tribu	1	0	cinco hombres de su  tribu	26	org
#pla806	Hadid	1	0	hadid	5	pla
#per1	esperanza de  Israel	1	0	esperanza de  israel	20	per
#org65	perseguidores	1	0	perseguidores	13	org
#org0	ovejas	1	0	ovejas	6	org
#per14	que creó el cielo y las cosas que están en él, y la tierra y las cosas que están en ella, y el mar y las cosas que están en él	1	0	que creó el cielo y las cosas que están en él, y la tierra y las cosas que están en ella, y el mar y las cosas que están en él	126	per
#pla311	heredad	1	0	heredad	7	pla
#org44	ciudades	1	0	ciudades	8	org
#org65	multitud	1	0	multitud	8	org
#pla676	ciudades de la  tribu de  Efraín	1	0	ciudades de la  tribu de  efraín	32	pla
#org63	habitantes de  Canaán	1	0	habitantes de  canaán	21	org
#org83	siervos y siervas	1	0	siervos y siervas	17	org
#org19	hombre vano	1	0	hombre vano	11	org
#pla3	ciudad de  Dios	1	0	ciudad de  dios	15	pla
#per14	Dios de la gloria	1	0	dios de la gloria	17	per
#org70	uno de cada  diez	1	0	uno de cada  diez	17	org
#per831	ararita	1	0	ararita	7	per
#per500	levita	1	0	levita	6	per
#pla321	doce ciudades con sus aldeas	1	0	doce ciudades con sus aldeas	28	pla
#org102	padre	1	0	padre	5	org
#pla173	provincia	1	0	provincia	9	pla
#per381	padre de  Galaad	1	0	padre de  galaad	16	per
#org100	superior	1	0	superior	8	org
#per845	humano	1	0	humano	6	per
#pla2	diez ciudades con sus aldeas	1	0	diez ciudades con sus aldeas	28	pla
#per888	Aristóbulo	1	0	aristóbulo	10	per
#per1111	hermanos	1	0	hermanos	8	per
#org234	mujeres	1	0	mujeres	7	org
#per396	Job	1	0	job	3	per
#per890	Tercio	1	0	tercio	6	per
#per657	Abigail en  Carmel	1	0	abigail en  carmel	18	per
#org18	perfecto	1	0	perfecto	8	org
#per504	hombre judío de  Tarso	1	0	hombre judío de  tarso	22	per
#per522	hijo de  Benjamín	1	0	hijo de  benjamín	17	per
#per109	primero	1	0	primero	7	per
#per473	sierva	1	0	sierva	6	per
#per337	Medán	1	0	medán	5	per
#org19	consejero perverso	1	0	consejero perverso	18	org
